city,owner_count,brand,model,car_age,km_numeric,engine_cc,mileage_numeric,max_power_numeric,torque_numeric,spec_seats,fuel_type_Diesel,fuel_type_Electric,fuel_type_Lpg,fuel_type_Petrol,transmission_Manual,body_type_Coupe,body_type_Hatchback,body_type_MUV,body_type_Minivans,body_type_Pickup Trucks,body_type_SUV,body_type_Sedan,body_type_Wagon
5,-0.5790571390058774,19,129,-1.4679417346671877,-1.3579541825588262,-0.882852032779049,1.361523479828785,-0.9416268223732761,-0.8125396797557756,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,28,233,-1.4679417346671877,-1.2793480316720844,0.33108501709852906,-0.6504100654179066,0.29377858996867545,-0.18643476268244338,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
1,-0.5790571390058774,29,241,0.32246814507042926,0.12487835310077633,0.6868941524074744,-0.8885986715302356,0.29180457333111165,0.005230007850209354,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
0,0.9382256199399192,19,148,1.0897866649579793,1.254364793026773,-0.22879112228466428,0.8370017621133374,-0.6688835236165576,0.4780031084974194,-0.2683633028080141,True,False,False,False,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,25,182,-0.4448503748171208,-0.8519747841325181,-1.4034845175325794,1.4122019066611962,-1.3499192635760353,-1.0297597530261153,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,19,124,-0.4448503748171208,-1.1454275718895075,-1.411333248458512,0.6216184480755939,-1.5463339190136238,-1.0680927071326458,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,2.4555083788857157,28,222,0.578240985032946,0.3385649768705595,3.0310484556193495,-0.11068481965273627,2.101319824431173,0.7718890899808203,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
0,-0.5790571390058774,9,79,0.06669530510791256,-0.8219670768231329,-0.36221954802551876,-0.25258441478348503,-0.4112743524144943,-0.4841540395764972,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,-0.5790571390058774,19,145,-0.9563960547421543,-1.1503423642362125,-0.882852032779049,0.5329312011188754,-0.9416268223732761,-0.8125396797557756,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,2.4555083788857157,1,8,2.368650864770563,-0.27196823390024955,3.038897186545282,-2.203703847831285,3.970055574658146,-1.6290316022248763,-0.2683633028080141,False,False,False,True,False,True,False,False,False,False,False,False,False
1,-0.5790571390058774,27,216,-0.18907753485460413,1.8648980037975822,-0.7546560943221496,1.9468593097431255,-0.8333849100801995,-0.16087945994475633,-0.2683633028080141,True,False,False,False,True,False,True,False,False,False,False,False,False
0,0.9382256199399192,19,148,-0.18907753485460413,0.643831582255964,-0.22879112228466428,2.230658500004623,-0.6688835236165576,0.4780031084974194,-0.2683633028080141,True,False,False,False,True,False,True,False,False,False,False,False,False
3,0.9382256199399192,25,182,-0.18907753485460413,-0.5774790525699623,-0.8802357891370715,0.8648748968711639,-0.8991854646656563,-0.7869843770180885,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
3,-0.5790571390058774,28,225,1.0897866649579793,0.2775116557934786,0.4200373009257654,-0.5059765489455369,-0.18426243909466816,-0.2631006708955045,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
5,-0.5790571390058774,29,239,0.06669530510791256,-0.7298681419783564,0.4252697882097205,0.1376394718260747,-0.20827964151836,0.98910916325116,-0.2683633028080141,True,False,False,False,True,False,True,False,False,False,False,False,False
1,-2.096339897951674,8,53,-0.7006232147796375,-1.0264651757708154,0.42265354456774296,-0.556654975777948,0.7655685663464002,-0.09699120310053877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
2,0.9382256199399192,29,239,1.345559504920496,1.8648980037975822,0.6868941524074744,-1.0989141428847389,0.3016746565189301,0.005230007850209354,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,-0.5790571390058774,19,148,0.32246814507042926,0.982280667646762,-0.36221954802551876,0.7052378523490705,-0.19182950287199582,-0.5058760469035313,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
4,0.9382256199399192,19,129,-0.7006232147796375,1.5596313984121777,-0.882852032779049,0.8876801889457485,-0.897869453573947,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,19,153,-0.7006232147796375,-1.1877680500564631,-0.882852032779049,0.55573649319346,-0.89754045080102,-0.7997620283869321,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
2,-0.5790571390058774,28,231,-0.7006232147796375,0.2775116557934786,3.7138880461754873,-2.0871434661167414,2.538893512424461,2.650203841200817,4.643098005198355,True,False,False,False,False,False,False,True,False,False,False,False,False
5,-0.5790571390058774,19,124,-0.7006232147796375,-1.0977144014677687,-1.411333248458512,0.6216184480755939,-1.5463339190136238,-1.0680927071326458,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,9,74,-0.9563960547421543,-0.5161815182085732,-0.36221954802551876,-0.5262479196785015,-0.4102873440957124,-0.4961650318632101,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
5,0.9382256199399192,8,53,-0.9563960547421543,-0.8825014446710586,0.42265354456774296,-0.556654975777948,0.7655685663464002,-0.09699120310053877,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
4,0.9382256199399192,9,76,0.06669530510791256,1.0031609034551237,-0.36221954802551876,-0.12588834770245905,-0.4056813052747304,-0.4930983955346877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
5,-0.5790571390058774,25,183,-1.7237145746297042,-1.7658819473353422,-0.8802357891370715,-0.14362579709380277,-0.7672553527218152,-0.723096120173871,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,True,False,False
2,0.9382256199399192,19,149,1.0897866649579793,0.5827782611788831,-0.36221954802551876,-0.5313157623617425,-0.2806602515623626,-0.4930983955346877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
0,-0.5790571390058774,25,183,-1.4679417346671877,-1.431889754383171,-0.8802357891370715,-0.14362579709380277,-0.7672553527218152,-0.723096120173871,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,True,False,False
3,-0.5790571390058774,2,23,0.8340138249954626,1.04067816925699,-0.22879112228466428,0.6342880547836967,-0.6688835236165576,0.4780031084974194,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
5,-0.5790571390058774,23,173,-1.212168894704671,-1.1633161949650923,-0.8802357891370715,0.10216457304338729,0.14145030610334267,0.09467356743211396,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
2,0.9382256199399192,29,241,0.06669530510791256,0.9171062473969781,-0.36221954802551876,-0.3564751897899263,0.29180457333111165,0.2863383379647667,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
3,-0.5790571390058774,16,117,-0.9563960547421543,-0.2872315641695198,2.2069317083964246,-1.1394568843506672,1.925961346460931,2.650203841200817,3.0059442358628985,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0.9382256199399192,28,230,0.8340138249954626,1.8648980037975822,3.0310484556193495,-1.6741142874325965,0.20626385237001757,0.6057796221858546,3.0059442358628985,True,False,False,False,True,False,False,True,False,False,False,False,False
1,-0.5790571390058774,27,208,-0.4448503748171208,-1.4915693757360178,-0.3596033043835412,-0.6580118294427684,0.4661760429825721,0.22245008112054912,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
5,0.9382256199399192,9,79,1.345559504920496,0.3866139405582222,-0.36221954802551876,-0.6580118294427684,-0.47148185986018715,-1.8040854259780323,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
3,-0.5790571390058774,19,149,-0.18907753485460413,0.842254875756477,-0.22879112228466428,2.230658500004623,-0.6682255180707031,0.4780031084974194,-0.2683633028080141,True,False,False,False,False,False,False,False,False,False,False,True,False
1,-2.096339897951674,25,183,-1.4679417346671877,-1.581958817590636,-0.8802357891370715,0.22886064012441323,0.14145030610334267,0.09467356743211396,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
5,-0.5790571390058774,9,74,-1.212168894704671,-0.5772348392856541,-0.36221954802551876,-0.5262479196785015,-0.4102873440957124,-0.4803207441658442,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
0,-0.5790571390058774,8,53,0.578240985032946,1.3356267633803678,0.42265354456774296,-0.4046196952807165,0.7556984831585818,-0.09699120310053877,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
2,0.9382256199399192,9,62,-0.18907753485460413,-0.33302155497733044,0.6685804469136316,-1.2154745245992824,0.8872995923294954,-0.020325294887477675,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,True,False,False
2,2.4555083788857157,16,103,0.06669530510791256,0.9490981876413686,-0.3596033043835412,-0.3666108751564091,-0.4056813052747304,-0.4803207441658442,1.3687904665274422,False,False,False,True,True,False,False,False,False,False,True,False,False
4,0.9382256199399192,25,182,-0.9563960547421543,-0.44539019241969785,-0.8802357891370715,0.6089488413674911,-0.8991854646656563,-0.7869843770180885,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
3,-0.5790571390058774,19,129,0.06669530510791256,-0.4551281971314923,-0.882852032779049,0.8876801889457485,-0.897869453573947,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,27,221,0.32246814507042926,-0.8825014446710586,-0.37268452259342894,-0.5135783129703988,-0.18524944741345004,-0.16087945994475633,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
2,-0.5790571390058774,19,126,-0.7006232147796375,0.14117958982835693,-0.36221954802551876,0.4569135608702596,-0.36949100025272935,-0.4803207441658442,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
5,-0.5790571390058774,9,78,0.578240985032946,-1.1365137870122537,-0.36221954802551876,0.19338574134172584,-0.5076721648821882,-0.5212092285461435,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
3,0.9382256199399192,19,145,-0.7006232147796375,-0.005989440627946586,-0.882852032779049,0.5329312011188754,-0.9416268223732761,-0.8125396797557756,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
3,0.9382256199399192,9,79,0.32246814507042926,1.311968601462999,-0.36221954802551876,-0.25258441478348503,-0.4112743524144943,-0.4841540395764972,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,0.9382256199399192,9,66,0.578240985032946,-0.4818695517632537,-0.36221954802551876,-0.17656677453487016,-0.4056813052747304,-0.4930983955346877,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
5,-0.5790571390058774,8,53,-0.9563960547421543,-1.5161433374695428,0.4252697882097205,-0.32860205503210077,0.823144051608675,-0.09699120310053877,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
2,-0.5790571390058774,25,187,-1.4679417346671877,-0.2826525650887387,-0.8802357891370715,0.10216457304338729,-0.7672553527218152,-0.723096120173871,3.0059442358628985,False,False,False,True,True,False,False,True,False,False,False,False,False
0,0.9382256199399192,19,148,-0.4448503748171208,-0.04536883272266377,-0.36221954802551876,0.7052378523490705,-0.19182950287199582,-0.5058760469035313,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,16,117,-0.9563960547421543,-0.8788382454064337,2.2069317083964246,-1.1394568843506672,1.925961346460931,2.650203841200817,3.0059442358628985,True,False,False,False,True,False,False,False,False,False,True,False,False
2,-0.5790571390058774,19,129,-0.7006232147796375,-0.2414415733617091,-0.882852032779049,3.089657834813979,-1.1844308687936116,-0.9530938448130543,-0.2683633028080141,False,False,False,False,True,False,True,False,False,False,False,False,False
4,0.9382256199399192,8,53,0.06669530510791256,0.3385649768705595,0.42265354456774296,-0.4046196952807165,0.7556984831585818,-0.09699120310053877,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
4,2.4555083788857157,27,221,-0.18907753485460413,1.8648980037975822,-0.22879112228466428,0.8496713688214402,-0.6688835236165576,0.4780031084974194,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
5,0.9382256199399192,12,87,-0.18907753485460413,0.3647263249520887,1.6235093762354333,-0.8353863233562046,2.4895430964853684,2.5224273275123816,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,True,False,False
1,-0.5790571390058774,19,149,-0.18907753485460413,-0.8153733181468081,-0.36221954802551876,0.3175478870811318,-0.36817498916102,-0.4803207441658442,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
4,3.9727911378315124,2,20,1.345559504920496,1.8648980037975822,1.7150779037046473,-0.32860205503210077,1.762446968316071,2.228541346028981,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
3,-0.5790571390058774,23,177,-0.7006232147796375,-0.27196823390024955,0.32846877345655157,0.0692235956023208,-0.36817498916102,0.6057796221858546,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,True,False,False
2,-0.5790571390058774,19,149,0.06669530510791256,0.12487835310077633,-0.36221954802551876,0.3175478870811318,-0.36817498916102,-0.4803207441658442,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
5,-0.5790571390058774,9,66,0.578240985032946,-0.8379935736058666,-0.36221954802551876,-0.17656677453487016,-0.4056813052747304,-0.4930983955346877,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
1,0.9382256199399192,28,228,0.32246814507042926,0.7964648849486663,4.307775352904389,-1.671580366090976,2.440192680546276,2.432983767930477,3.0059442358628985,True,False,False,False,True,False,False,False,False,False,True,False,False
1,-0.5790571390058774,8,53,0.06669530510791256,0.643831582255964,0.42265354456774296,-0.4552981221131267,0.7556984831585818,-0.09699120310053877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
4,-0.5790571390058774,19,124,-0.9563960547421543,-0.5772348392856541,-1.411333248458512,0.6216184480755939,-1.5463339190136238,-1.0680927071326458,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
3,-0.5790571390058774,19,128,-1.4679417346671877,-1.2479055713173879,0.33108501709852906,0.07429143828556173,0.24080914352738275,-0.20176794432505543,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
2,-0.5790571390058774,8,53,-0.4448503748171208,-0.11933493120754729,0.42265354456774296,-0.556654975777948,0.7655685663464002,-0.09699120310053877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
0,-0.5790571390058774,19,148,-0.9563960547421543,-0.25047746488111705,-0.36221954802551876,0.40876905537947034,-0.4122613607332762,-0.5058760469035313,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,16,103,-0.18907753485460413,-1.6410584323932502,-0.3596033043835412,-0.3666108751564091,-0.4056813052747304,-0.4803207441658442,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
1,-0.5790571390058774,19,125,0.32246814507042926,-0.9137912717230625,-0.882852032779049,1.2145560420147954,-0.9416268223732761,-0.8125396797557756,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,19,126,-0.4448503748171208,-0.21085385950209157,-0.22879112228466428,1.974732444500951,-0.6688835236165576,0.4780031084974194,-0.2683633028080141,True,False,False,False,True,False,True,False,False,False,False,False,False
4,2.4555083788857157,19,125,0.06669530510791256,-0.27196823390024955,-0.882852032779049,1.103063502983492,-0.89754045080102,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
4,-0.5790571390058774,9,61,-1.212168894704671,-0.8825014446710586,-0.36221954802551876,0.22886064012441323,-0.4102873440957124,-0.49565392580845646,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
0,-0.5790571390058774,9,79,-0.4448503748171208,-0.7603948025168967,0.1584129367280115,0.745780593814999,-0.18426243909466816,0.8574993541520717,-0.2683633028080141,True,False,False,False,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,19,145,-1.212168894704671,-1.5091222055456786,-0.882852032779049,0.5329312011188754,-0.9416268223732761,-0.8125396797557756,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,6,40,-0.4448503748171208,-0.6992804281187388,0.42265354456774296,-0.6580118294427684,0.8876285951024229,-0.03310294625632119,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
2,-0.5790571390058774,9,66,-0.4448503748171208,0.24698499525493814,-0.36221954802551876,-0.17656677453487016,-0.9521549111069489,-0.697540817436184,-0.2683633028080141,False,False,False,False,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,27,216,-1.4679417346671877,-0.8702907804556425,-0.3569870607415637,1.7466795237551038,-0.7346840782020143,-0.7358737715427145,-0.2683633028080141,False,False,False,False,True,False,True,False,False,False,False,False,False
4,-0.5790571390058774,9,61,-1.4679417346671877,-1.1877680500564631,-0.36221954802551876,0.22886064012441323,-0.4102873440957124,-0.49565392580845646,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
0,0.9382256199399192,8,53,-0.4448503748171208,-0.8414125595861831,0.42265354456774296,-0.556654975777948,0.7655685663464002,-0.09699120310053877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
5,0.9382256199399192,27,208,-1.4679417346671877,-1.5487152842641654,-0.3569870607415637,-0.5743924251692917,0.7902437743159466,0.22245008112054912,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
0,0.9382256199399192,28,230,0.32246814507042926,-0.27196823390024955,3.0310484556193495,-1.6741142874325965,0.20626385237001757,0.6057796221858546,3.0059442358628985,True,False,False,False,True,False,False,True,False,False,False,False,False
0,0.9382256199399192,8,53,-0.7006232147796375,-1.2175620707420787,0.42265354456774296,-0.556654975777948,0.7655685663464002,-0.09699120310053877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
0,-0.5790571390058774,8,55,-0.18907753485460413,-1.075368885953557,-0.3569870607415637,-0.22724520136728035,-0.18524944741345004,-0.5442090010100618,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
1,-0.5790571390058774,9,74,-1.212168894704671,-1.4071326326864149,-0.36221954802551876,-0.5262479196785015,-0.4102873440957124,-0.4961650318632101,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
5,-0.5790571390058774,9,66,0.32246814507042926,0.0039011973865405204,-0.5636703084577893,1.115733109691595,-0.8004846327874712,0.09467356743211396,-0.2683633028080141,True,False,False,False,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,28,225,0.8340138249954626,0.3385649768705595,0.07469314018473025,1.0118423346851535,-0.897869453573947,0.22245008112054912,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
1,-0.5790571390058774,9,66,-0.18907753485460413,-0.8741981930045756,-0.36221954802551876,-0.6580118294427684,-0.4102873440957124,-0.4962928083768986,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,-0.5790571390058774,19,124,-1.212168894704671,-0.5601093827235328,-1.411333248458512,0.6216184480755939,-1.5463339190136238,-1.0680927071326458,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
1,-0.5790571390058774,19,152,-0.7006232147796375,0.8152693078404072,-0.22879112228466428,1.1917507499402107,-0.19182950287199582,0.6057796221858546,-0.2683633028080141,True,False,False,False,False,False,False,False,False,False,True,False,False
1,2.4555083788857157,8,57,3.135969384658113,0.7975943713885922,4.347019007534051,-2.6851489027391837,4.068756406536331,0.5546690167104805,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
1,-0.5790571390058774,29,239,-0.7006232147796375,1.0846060337719496,-0.8802357891370715,-0.20697383063431574,-0.6359832463238292,-0.7358737715427145,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,0.9382256199399192,16,117,-0.4448503748171208,-0.6441187525255962,2.2069317083964246,-1.1394568843506672,1.925961346460931,2.650203841200817,3.0059442358628985,True,False,False,False,False,False,False,False,False,False,True,False,False
5,-0.5790571390058774,9,74,-1.212168894704671,-1.1267147289793822,-0.882852032779049,-0.3666108751564091,0.7902437743159466,0.24800538385823614,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,True,False,False
4,0.9382256199399192,27,196,-1.212168894704671,-1.1877680500564631,-0.3569870607415637,-0.06760815684518791,-0.2467729659508523,-0.5058760469035313,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,25,182,-1.212168894704671,-1.5380309530756762,-0.8802357891370715,0.6089488413674911,-0.8991854646656563,-0.7869843770180885,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
0,-0.5790571390058774,9,81,-1.212168894704671,-1.248821371133544,-0.882852032779049,0.16551260658390027,0.7922177909535103,0.24800538385823614,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
3,-0.5790571390058774,27,216,-0.4448503748171208,-0.7777034190422493,-0.3569870607415637,1.0751903682256665,-0.3398807506892736,-0.4930983955346877,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,27,215,2.8801965446955964,1.8648980037975822,1.602579427099613,-1.8742940734206177,-0.8662851873729279,-0.4803207441658442,7.917405543869268,True,False,False,False,True,False,False,True,False,False,False,False,False
1,0.9382256199399192,27,203,2.112878024808046,2.7806978199537955,0.18195912950580936,-0.6580118294427684,-0.8004846327874712,-1.777252358103461,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
3,-0.5790571390058774,27,205,0.8340138249954626,1.8648980037975822,-0.22879112228466428,0.36062454988868015,-0.18327543077588626,0.6057796221858546,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
1,-0.5790571390058774,19,125,0.578240985032946,0.7629160850168103,-0.882852032779049,1.103063502983492,-0.89754045080102,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,19,124,-0.7006232147796375,-0.9712119201960572,-1.411333248458512,1.293107603605031,-1.5473209273324058,-1.0680927071326458,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,19,153,-0.7006232147796375,-0.5772348392856541,-0.36221954802551876,0.4822527742864651,-0.4122613607332762,-0.5058760469035313,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,False,True
3,0.9382256199399192,29,241,0.8340138249954626,1.5842664134667797,0.6868941524074744,0.2389963254908951,0.3049646842482027,1.2446621906280304,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
2,-0.5790571390058774,27,216,-1.212168894704671,-0.6918013962867964,-0.3569870607415637,0.12496986511797192,-0.3129025233092365,-0.5058760469035313,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
4,-0.5790571390058774,6,40,0.578240985032946,2.7806978199537955,0.4252697882097205,0.7863233352809272,-0.14774313129973965,0.6568902276612286,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,True,False,False
0,-0.5790571390058774,9,62,0.06669530510791256,-0.27196823390024955,0.6450342541358338,0.018545168769910598,1.0485109510638648,1.371160939179581,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,True,False,False
1,-0.5790571390058774,19,124,-0.7006232147796375,-0.8519747841325181,-1.411333248458512,1.293107603605031,-1.5473209273324058,-1.0680927071326458,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
3,-0.5790571390058774,19,152,0.06669530510791256,1.424154078942135,-0.22879112228466428,1.1917507499402107,-0.19182950287199582,0.6057796221858546,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,True,False,False
1,-0.5790571390058774,8,49,0.32246814507042926,-0.3908695766978646,-0.3596033043835412,-0.4046196952807165,-0.2510500019989068,-0.5569866523789053,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
5,-0.5790571390058774,19,145,-1.212168894704671,-1.0738120262660915,-0.882852032779049,0.5329312011188754,-0.89754045080102,-0.7997620283869321,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
4,-0.5790571390058774,19,149,0.8340138249954626,0.15415342055723663,-0.36221954802551876,-0.12588834770245905,-0.2806602515623626,-0.4930983955346877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
2,-0.5790571390058774,8,58,-0.18907753485460413,-0.5772348392856541,-0.3569870607415637,-0.5313157623617425,-0.18524944741345004,-0.5442090010100618,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
1,0.9382256199399192,27,218,-0.4448503748171208,-0.16170593603504144,-0.3569870607415637,0.17818221329200304,-0.3461318033748919,-0.4930983955346877,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.9382256199399192,16,117,-0.18907753485460413,0.3385649768705595,2.2069317083964246,-0.9114039636048203,1.5025347777035165,2.2668743001355116,3.0059442358628985,True,False,False,False,True,False,False,False,False,False,True,False,False
4,-0.5790571390058774,9,75,-0.4448503748171208,-0.414955111862773,0.6685804469136316,-0.6580118294427684,0.8872995923294954,-0.020325294887477675,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
3,0.9382256199399192,9,79,-0.7006232147796375,-0.30450965403433367,-0.36221954802551876,-0.556654975777948,-0.4102873440957124,-0.45476544142815717,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
2,-0.5790571390058774,8,53,0.32246814507042926,1.2352245768691081,0.42265354456774296,-0.556654975777948,0.7556984831585818,-0.09699120310053877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
2,-0.5790571390058774,10,82,-0.4448503748171208,1.8648980037975822,3.044129673829237,-1.8236156465882072,1.305133113947146,2.1390977864470764,-0.2683633028080141,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.9382256199399192,9,78,1.345559504920496,0.3385649768705595,-0.36221954802551876,0.19338574134172584,-0.5076721648821882,-0.5212092285461435,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,3.9727911378315124,24,178,3.135969384658113,1.8648980037975822,0.14009923123416873,-1.367509805096514,-0.20827964151836,-0.5442090010100618,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
2,-0.5790571390058774,0,5,0.578240985032946,-0.27196823390024955,1.6549042999391639,-1.3776454904629958,2.6310142888441006,2.9057568685776873,-0.2683633028080141,True,False,False,False,False,False,False,False,False,False,True,False,False
5,-0.5790571390058774,27,208,-0.9563960547421543,-0.8825014446710586,-0.3569870607415637,-0.5743924251692917,0.7902437743159466,0.22245008112054912,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
0,-0.5790571390058774,25,180,0.06669530510791256,1.254364793026773,0.32846877345655157,0.0692235956023208,-0.3464608061478194,0.6057796221858546,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,True,False,False
0,-0.5790571390058774,16,117,0.06669530510791256,-0.6806286385296906,2.2069317083964246,-0.9114039636048203,1.5025347777035165,2.2668743001355116,3.0059442358628985,True,False,False,False,True,False,False,False,False,False,True,False,False
2,0.9382256199399192,28,228,0.32246814507042926,1.254364793026773,4.307775352904389,-1.7856068264638991,2.446772736004821,2.650203841200817,3.0059442358628985,True,False,False,False,False,False,False,False,False,False,True,False,False
